PIN,SalePrice,SqFtTotLiving,NbrLivingUnits,YrBuilt,CurrentZoning,beat,total_noise_dispatches,estimated_dispatch_waste_usd,shadow_tax_penalty_usd,FEMA_Climate_Risk,Heavy_Freight_Zone
7625700014,640000,1250,1,2006,LR1(M),W2,329,49350,-5083.127526385601,69.22,0
9238901370,740000,890,1,1925,NR3,W3,109,16350,-1684.0756850335274,69.22,0
5157700023,720000,1260,1,2022,NC140(M),C3,127,19050,-1962.1799265986967,69.22,0
7312400250,680500,1700,1,1911,NR3,W2,329,49350,-5083.127526385601,69.22,0
8066000174,575000,1210,1,2021,LR2(M),S3,189,28350,-2920.094536434281,69.22,1
9215400095,783900,1093,1,1953,NR3,U1,230,34500,-3553.554197777168,69.22,0
4077800518,825000,890,1,1951,NR2,L3,167,25050,-2580.189352299074,69.22,0
7548300814,650000,1190,1,2022,MR(M2),R1,217,32550,-3352.7011344245457,69.22,1
1934800098,799000,1170,1,2020,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
3448000808,650000,1410,1,2020,LR3(M),L3,167,25050,-2580.189352299074,69.22,1
3501100305,540000,780,1,1911,NR3,J1,141,21150,-2178.483225593829,69.22,1
3331500450,555000,620,1,1931,NR3,R3,178,26700,-2750.1419443666778,69.22,0
9826701540,765000,1680,1,2019,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
7548800038,665000,1080,1,2023,LR3(M),R1,217,32550,-3352.7011344245457,69.22,0
1108000695,700000,2300,2,1981,RSL(M),S2,171,25650,-2641.990294869112,69.22,1
6021503655,769000,1320,1,2004,LR3(M),J2,90,13500,-1390.5212078258485,69.22,0
3043200169,643000,626,1,1997,NC275(M1),C2,100,15000,-1545.0235642509426,69.22,1
3278605930,680000,1710,1,2011,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
7625702895,311672,1980,1,1943,NR3,W3,109,16350,-1684.0756850335274,69.22,0
3487800055,625000,1350,1,1946,NR3,W2,329,49350,-5083.127526385601,69.22,0
3331000755,710000,720,1,1970,NR3,R3,178,26700,-2750.1419443666778,69.22,0
2946200130,569950,1020,1,2022,LR2(M),S2,171,25650,-2641.990294869112,69.22,0
3812400366,675000,1300,1,1950,NR3,S2,171,25650,-2641.990294869112,69.22,0
9274201796,774950,1260,1,1946,LR1(M),W1,248,37200,-3831.6584393423377,69.22,0
2818100065,572181,3150,1,1926,NR2,J1,141,21150,-2178.483225593829,69.22,0
9485700194,595999,1140,1,2023,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
7899800822,507500,1170,1,2020,LR3(M),F2,153,22950,-2363.8860533039424,69.22,0
6874201030,515000,2700,1,2021,LDR,99,1,150,-15.450235642509426,69.22,0
5249800489,715000,1280,1,1909,NR3,R3,178,26700,-2750.1419443666778,69.22,0
7588700068,789000,1860,1,2018,NC2P55(M),J2,90,13500,-1390.5212078258485,69.22,1
5694501017,700000,1020,1,2021,LR2(M),B3,118,17700,-1823.1278058161124,69.22,1
3123800053,750000,1300,1,2023,NC140(M),W3,109,16350,-1684.0756850335274,69.22,0
2605200005,696000,910,1,1949,NR2,L1,179,26850,-2765.592180009188,69.22,0
5393600543,679950,1120,1,2023,LR2(M),R1,217,32550,-3352.7011344245457,69.22,0
9521100271,830000,1280,1,2005,LR3(M),B2,126,18900,-1946.729690956188,69.22,1
6003000793,500000,560,1,2015,LR3(M),C1,152,22800,-2348.435817661433,69.22,1
4059400275,495000,1340,1,1944,NR3,S3,189,28350,-2920.094536434281,69.22,0
3846100080,770000,1270,1,1981,RSL(M),N3,225,33750,-3476.303019564621,69.22,1
5393600544,669950,1120,1,2023,LR2(M),R1,217,32550,-3352.7011344245457,69.22,0
3500100093,799900,1540,1,1952,NR2,99,1,150,-15.450235642509426,69.22,0
3352401501,432600,850,1,1949,NR3,S3,189,28350,-2920.094536434281,69.22,0
1604600049,833000,1220,1,2023,LR2(M),R2,298,44700,-4604.170221467809,69.22,0
2695600015,720000,830,1,1948,NR3,W3,109,16350,-1684.0756850335274,69.22,0
9297300900,615000,1440,1,2018,MR(M),W2,329,49350,-5083.127526385601,69.22,1
5393600539,669950,1120,1,2023,LR2(M),R1,217,32550,-3352.7011344245457,69.22,0
9345400640,680000,710,1,1919,NR3,W1,248,37200,-3831.6584393423377,69.22,0
9352900414,655000,1390,1,2023,LR1(M1),F2,153,22950,-2363.8860533039424,69.22,0
3878900405,700000,1600,1,1947,NR3,S3,189,28350,-2920.094536434281,69.22,0
1005000121,799950,1520,1,2023,LR1(M1),S2,171,25650,-2641.990294869112,69.22,0
5649600101,799950,1300,1,2023,RSL(M),R3,178,26700,-2750.1419443666778,69.22,0
3319500579,644900,930,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
7972600755,541000,860,1,1943,NR3,F3,259,38850,-4001.6110314099415,69.22,0
1862400438,789950,1410,1,2017,NC2P55(M),J1,141,21150,-2178.483225593829,69.22,0
2114300260,850000,2000,1,2000,NR3,F1,153,22950,-2363.8860533039424,69.22,0
2946200020,560000,1150,1,2022,LR2(M),S2,171,25650,-2641.990294869112,69.22,0
6781200053,650000,1360,1,2022,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
7327904110,220000,460,1,1909,MMLU/85,F1,153,22950,-2363.8860533039424,69.22,0
5649600215,649900,1280,1,2023,LR2(M),R3,178,26700,-2750.1419443666778,69.22,0
7387500140,710000,1140,1,1947,RSL(M),F2,153,22950,-2363.8860533039424,69.22,0
5649600214,601000,990,1,2023,LR2(M),R3,178,26700,-2750.1419443666778,69.22,0
7131300104,600000,1270,1,1938,NR2,S3,189,28350,-2920.094536434281,69.22,0
7883600636,550000,1030,1,2021,LR3(M),F3,259,38850,-4001.6110314099415,69.22,1
3278613110,800000,1900,1,2014,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
2336300040,663000,1840,1,1953,NR3,S1,221,33150,-3414.502076994583,69.22,0
2538000540,719990,1390,1,2023,MUR35,99,1,150,-15.450235642509426,69.22,0
1498301207,801888,1540,1,1998,LR1(M),R1,217,32550,-3352.7011344245457,69.22,0
1702900678,850000,1730,1,2008,NC240,R3,178,26700,-2750.1419443666778,69.22,0
2113700747,665000,1400,1,1922,NR3,F3,259,38850,-4001.6110314099415,69.22,0
2771101886,803000,1280,1,2016,LR3(M),Q1,107,16050,-1653.175213748509,69.22,0
3126049527,600000,1210,1,2018,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
4370700040,660000,3880,1,2020,NR3,L2,118,17700,-1823.1278058161124,69.22,1
7171100320,835000,1440,1,2019,LR2(M),U1,230,34500,-3553.554197777168,69.22,1
2461900360,790000,2220,1,1910,NR3,W2,329,49350,-5083.127526385601,69.22,0
9214400006,850000,2440,1,1947,NR3,U3,190,28500,-2935.544772076791,69.22,0
3034200561,845000,1390,1,1967,NR2,N2,246,36900,-3800.757968057319,69.22,0
1183000036,379411,700,1,1918,RSL(M),R3,178,26700,-2750.1419443666778,69.22,0
3083000385,715000,1360,1,1921,NR3,R1,217,32550,-3352.7011344245457,69.22,0
4310702549,829950,1390,1,2024,LR2(M1),N3,225,33750,-3476.303019564621,69.22,0
2660500331,760000,1490,1,2016,LR2(M),R3,178,26700,-2750.1419443666778,69.22,0
9358001917,610500,1380,1,2017,LR1(M),W1,248,37200,-3831.6584393423377,69.22,0
7883602350,380000,580,1,1951,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
9284800975,595000,1250,1,1978,NR3,W2,329,49350,-5083.127526385601,69.22,0
2538000550,709990,1390,1,2023,MUR35,99,1,150,-15.450235642509426,69.22,0
5157700027,664000,1250,1,2022,NC140(M),C3,127,19050,-1962.1799265986967,69.22,0
3438501582,600000,1610,1,1980,NR3,F1,153,22950,-2363.8860533039424,69.22,0
3298700726,599950,960,1,1919,NR3,F3,259,38850,-4001.6110314099415,69.22,0
3959401535,620000,830,1,1928,NR3,R1,217,32550,-3352.7011344245457,69.22,1
3319500572,575000,960,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
3438500991,720000,1190,1,1958,NR3,F1,153,22950,-2363.8860533039424,69.22,0
2856101226,735000,1100,1,2019,LR2(M),J2,90,13500,-1390.5212078258485,69.22,0
1689401525,799950,1600,1,2008,LR3(M),Q2,110,16500,-1699.525920676037,69.22,1
5347200047,455000,850,1,2022,LR2RC(M),F2,153,22950,-2363.8860533039424,69.22,0
5347200043,515000,1000,1,2022,LR2RC(M),F2,153,22950,-2363.8860533039424,69.22,0
1909600085,620000,820,1,1950,NR3,W3,109,16350,-1684.0756850335274,69.22,0
2402100980,624000,860,1,1918,NR3,J3,89,13350,-1375.0709721833389,69.22,1
9578100130,500000,2000,2,1988,NR1,S3,189,28350,-2920.094536434281,69.22,1
3319500582,575000,960,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
6781200054,650000,1360,1,2022,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
7452500040,560000,700,1,1949,NR3,F2,153,22950,-2363.8860533039424,69.22,0
3735900650,70000,1870,1,1979,NR3,L2,118,17700,-1823.1278058161124,69.22,1
9842300730,760000,1430,1,1951,NR3,W3,109,16350,-1684.0756850335274,69.22,0
3465800034,660000,1170,1,2016,LR2RC(M),O3,51,7650,-787.9620177679808,69.22,1
6813600651,825000,1430,1,1926,NR3,J3,89,13350,-1375.0709721833389,69.22,1
6781200058,595000,1290,1,2022,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
6781200050,585000,1220,1,2022,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
5347200044,455000,850,1,2022,LR2RC(M),F2,153,22950,-2363.8860533039424,69.22,0
7129304185,250000,1630,1,1978,NR3,S3,189,28350,-2920.094536434281,69.22,1
3438500293,676000,2320,1,1962,NR3,F1,153,22950,-2363.8860533039424,69.22,0
9267200062,616525,1260,1,2004,LR3(M),N3,225,33750,-3476.303019564621,69.22,1
9126100344,799000,1380,1,2015,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
7132300485,642208,1250,1,1910,LR1(M),G3,123,18450,-1900.3789840286595,69.22,1
3278602690,750000,1790,1,2007,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
6401700014,695000,1390,1,2018,LR2(M),R1,217,32550,-3352.7011344245457,69.22,1
5019500132,790000,1680,1,2006,LR2RC(M),W1,248,37200,-3831.6584393423377,69.22,0
8910500555,750000,1740,1,1918,NR2,N1,157,23550,-2425.68699587398,69.22,0
3319500571,665000,960,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
7973200605,230000,1520,1,1948,R24,99,1,150,-15.450235642509426,69.22,0
6450304055,670000,1630,1,1969,NR3,N2,246,36900,-3800.757968057319,69.22,0
8815400705,815000,1920,1,1937,NR3,U3,190,28500,-2935.544772076791,69.22,0
9197950140,850000,1700,1,2000,NR3,R2,298,44700,-4604.170221467809,69.22,0
6450304140,730000,1280,1,1944,NR3,N2,246,36900,-3800.757968057319,69.22,0
2122700113,735000,1980,1,1965,RSL(M),S3,189,28350,-2920.094536434281,69.22,0
1175000601,835000,1470,1,2009,LR3(M),B1,211,31650,-3259.999720569489,69.22,0
7977200630,495000,770,1,1942,NR3,U3,190,28500,-2935.544772076791,69.22,0
3319501625,700000,1630,1,1918,LR2(M),G3,123,18450,-1900.3789840286595,69.22,1
3362401237,744950,1280,1,2023,LR3(M),J3,89,13350,-1375.0709721833389,69.22,1
6414100231,600000,1920,1,1952,NR2,L1,179,26850,-2765.592180009188,69.22,0
9485700181,732000,1440,1,2023,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
1773100436,525000,1200,1,2006,LR2(M),F1,153,22950,-2363.8860533039424,69.22,0
9485700192,600000,1140,1,2023,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
4154304016,380000,870,1,1948,NR3,R3,178,26700,-2750.1419443666778,69.22,0
3086002730,828500,1280,1,1938,RSL(M),R1,217,32550,-3352.7011344245457,69.22,0
7899800788,452500,1150,1,2006,LR3(M),F2,153,22950,-2363.8860533039424,69.22,0
3331000465,720000,1030,1,1908,NR3,R3,178,26700,-2750.1419443666778,69.22,0
1607100052,815000,2100,1,2003,NR3,R2,298,44700,-4604.170221467809,69.22,0
9357000715,850000,1900,1,1925,NR3,W3,109,16350,-1684.0756850335274,69.22,0
2979800409,700000,1400,1,2005,LR2RC(M),L2,118,17700,-1823.1278058161124,69.22,1
7588700095,735000,1430,1,2022,LR2(M1),J2,90,13500,-1390.5212078258485,69.22,1
1624049039,700000,1130,1,1925,RSL(M),R2,298,44700,-4604.170221467809,69.22,0
6056100322,800000,1720,1,2006,LR3(M),R2,298,44700,-4604.170221467809,69.22,0
7883604725,499000,680,1,1951,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
2770603455,649950,1400,1,2023,NC355(M),Q2,110,16500,-1699.525920676037,69.22,1
6384100029,839950,1400,1,2023,LR2(M),J1,141,21150,-2178.483225593829,69.22,0
2976800126,545000,1680,1,1955,NR2,S3,189,28350,-2920.094536434281,69.22,0
1926049301,800000,1590,1,1957,NR2,N1,157,23550,-2425.68699587398,69.22,0
1257200930,850000,1170,1,1907,NR3,J3,89,13350,-1375.0709721833389,69.22,0
5694001006,799999,1230,1,2022,LR2(M),B2,126,18900,-1946.729690956188,69.22,1
3426049103,680000,1270,1,1951,NR2,U3,190,28500,-2935.544772076791,69.22,0
6865200801,710000,930,1,2005,LR2(M),B3,118,17700,-1823.1278058161124,69.22,0
3362401710,775000,1420,1,1916,NR3,J3,89,13350,-1375.0709721833389,69.22,1
4060000275,475000,1180,1,1945,NR3,S3,189,28350,-2920.094536434281,69.22,0
6412100202,695000,1980,1,1949,NR2,N2,246,36900,-3800.757968057319,69.22,1
7548300431,660000,1130,1,2022,LR2(M),R1,217,32550,-3352.7011344245457,69.22,0
2538000190,732148,1610,1,2024,MUR35,99,1,150,-15.450235642509426,69.22,0
5292200060,634900,1020,1,2023,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
2770601681,845000,1610,1,2005,LR1(M),Q1,107,16050,-1653.175213748509,69.22,0
3465800046,705000,1490,1,2016,LR2RC(M),O3,51,7650,-787.9620177679808,69.22,1
5100401597,810000,1150,1,1920,NR3,L2,118,17700,-1823.1278058161124,69.22,0
5292200063,761149,1340,1,2023,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
3524049079,242118,2750,1,1929,NR3,S2,171,25650,-2641.990294869112,69.22,1
2770604210,825000,1840,1,1926,LR1(M),Q2,110,16500,-1699.525920676037,69.22,1
9834201452,639000,1140,1,2023,LR2(M),R2,298,44700,-4604.170221467809,69.22,0
7549800590,126667,820,1,1919,NR3,O3,51,7650,-787.9620177679808,69.22,0
7625704394,835000,1400,1,2020,LR1(M1),W3,109,16350,-1684.0756850335274,69.22,0
3300700839,845000,1870,1,2015,NC2P55(M),J1,141,21150,-2178.483225593829,69.22,1
3274800125,569950,990,1,2022,LR2(M),G3,123,18450,-1900.3789840286595,69.22,1
7549801775,625000,980,1,1918,NR3,O3,51,7650,-787.9620177679808,69.22,0
8024202480,680000,900,1,1942,NR3,L2,118,17700,-1823.1278058161124,69.22,0
6781200051,595000,1290,1,2022,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
5649600103,769950,1330,1,2023,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
1683400160,418220,2700,2,1900,LR2(M),R1,217,32550,-3352.7011344245457,69.22,0
1109000226,765000,2000,1,1910,NR3,S2,171,25650,-2641.990294869112,69.22,1
2114700406,464035,1380,1,2021,LR2(M),F3,259,38850,-4001.6110314099415,69.22,0
7186800070,625000,1170,1,2018,LR3(M),S1,221,33150,-3414.502076994583,69.22,0
2114700407,465684,1490,1,2021,LR2(M),F3,259,38850,-4001.6110314099415,69.22,0
3278604220,695000,1710,1,2011,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
5583200945,725000,1640,1,2002,LR1(M),R3,178,26700,-2750.1419443666778,69.22,0
3416600596,679000,2420,3,1950,LR1(M),G2,229,34350,-3538.1039621346586,69.22,1
2487200580,826600,1520,1,1949,NR3,W3,109,16350,-1684.0756850335274,69.22,0
2114700403,425101,1230,1,2021,LR2(M),F3,259,38850,-4001.6110314099415,69.22,0
3336000791,651888,950,1,1943,NR3,S2,171,25650,-2641.990294869112,69.22,0
8638500151,600000,1180,1,1985,NR2,F1,153,22950,-2363.8860533039424,69.22,0
6384100036,835000,1400,1,2023,LR2(M),J1,141,21150,-2178.483225593829,69.22,0
3438503190,599950,720,1,1942,NR3,F1,153,22950,-2363.8860533039424,69.22,0
9826700755,785000,1820,1,2005,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
9485700196,609999,1140,1,2023,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
2113700400,750000,1440,1,1943,NR3,F3,259,38850,-4001.6110314099415,69.22,0
1785500052,630000,2200,1,1940,NR2,N1,157,23550,-2425.68699587398,69.22,0
7132300295,590000,1110,1,2022,NC355(M),G3,123,18450,-1900.3789840286595,69.22,1
2771603694,595000,880,1,2021,LR2(M),Q1,107,16050,-1653.175213748509,69.22,0
2538000490,704990,1390,1,2023,MUR35,99,1,150,-15.450235642509426,69.22,0
7899800235,685000,1060,1,1984,NR3,F2,153,22950,-2363.8860533039424,69.22,0
1773100195,425000,560,1,1918,NR3,F1,153,22950,-2363.8860533039424,69.22,0
5649600102,789000,1330,1,2023,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
7625702536,735250,1070,1,1922,RSL(M),W2,329,49350,-5083.127526385601,69.22,0
9577800435,465000,1090,1,2024,NR2,W1,248,37200,-3831.6584393423377,69.22,0
7568700650,737000,1120,1,1939,MUR70,99,1,150,-15.450235642509426,69.22,1
2538000210,729990,1610,1,2024,MUR35,99,1,150,-15.450235642509426,69.22,0
6300500783,799000,1630,1,2023,LR1(M1),N3,225,33750,-3476.303019564621,69.22,1
2874600145,765000,1360,1,1954,NR2,N1,157,23550,-2425.68699587398,69.22,0
2492200060,800000,1280,1,1942,NR3,W3,109,16350,-1684.0756850335274,69.22,0
3300700325,779000,1230,1,1936,RSL(M),J1,141,21150,-2178.483225593829,69.22,1
2466400045,770000,2060,1,1967,NR3,S3,189,28350,-2920.094536434281,69.22,0
3333000315,556000,1450,1,1911,NR3,S2,171,25650,-2641.990294869112,69.22,0
2538000220,784642,1790,1,2024,MUR35,99,1,150,-15.450235642509426,69.22,0
6064800780,670000,1610,1,2003,LR3(M),S1,221,33150,-3414.502076994583,69.22,0
3025049091,829950,1270,1,2023,LR3(M),Q2,110,16500,-1699.525920676037,69.22,1
4083301557,775000,1170,1,2022,LR2(M1),B3,118,17700,-1823.1278058161124,69.22,0
2538000180,820300,1790,1,2024,MUR35,99,1,150,-15.450235642509426,69.22,0
4403200130,830000,820,1,1949,NR2,N1,157,23550,-2425.68699587398,69.22,0
1454100106,541825,1010,1,1939,NR2,L3,167,25050,-2580.189352299074,69.22,0
5707500042,838000,1290,1,2010,MR(M1),C2,100,15000,-1545.0235642509426,69.22,1
3004800235,599000,2120,1,1950,R24,99,1,150,-15.450235642509426,69.22,0
7588700100,777500,1440,1,2022,LR2(M1),J2,90,13500,-1390.5212078258485,69.22,1
7996710040,650000,1640,1,1981,LR3(M),N2,246,36900,-3800.757968057319,69.22,0
2114700405,474246,1480,1,2021,LR2(M),F3,259,38850,-4001.6110314099415,69.22,0
1797501290,825000,2630,1,1921,NR3,U1,230,34500,-3553.554197777168,69.22,0
2767603639,642000,980,1,2022,LR2(M),B1,211,31650,-3259.999720569489,69.22,0
2114700404,470027,1470,1,2021,LR2(M),F3,259,38850,-4001.6110314099415,69.22,0
4059400235,625500,1540,1,1944,NR3,S3,189,28350,-2920.094536434281,69.22,0
2538000600,813772,1610,1,2024,MUR35,99,1,150,-15.450235642509426,69.22,0
9402800065,650000,1340,1,2022,NC155(M),J3,89,13350,-1375.0709721833389,69.22,0
1498302906,795000,2200,1,2018,NC375(M1),R2,298,44700,-4604.170221467809,69.22,1
1005000119,799950,1520,1,2023,LR1(M1),S2,171,25650,-2641.990294869112,69.22,0
9357000240,740000,780,1,1942,NR3,W3,109,16350,-1684.0756850335274,69.22,0
3226200030,784777,2260,1,1979,NR3,S3,189,28350,-2920.094536434281,69.22,0
5649600100,815000,1290,1,2023,RSL(M),R3,178,26700,-2750.1419443666778,69.22,0
8165500310,624950,1420,1,2008,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
9834201476,603000,1000,1,2005,LR2(M),R2,298,44700,-4604.170221467809,69.22,0
1773600185,455000,640,1,1948,LR2(M),F1,153,22950,-2363.8860533039424,69.22,0
9485700188,609999,1140,1,2023,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
7996700130,740000,1640,1,1980,LR3(M),N2,246,36900,-3800.757968057319,69.22,0
9485700174,730000,1440,1,2023,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
2538000500,705000,1390,1,2023,MUR35,99,1,150,-15.450235642509426,69.22,0
3821700042,575000,1290,1,2008,LR3(M),L1,179,26850,-2765.592180009188,69.22,1
9358000550,837500,1900,1,2009,LR1(M),W1,248,37200,-3831.6584393423377,69.22,1
9297300906,799500,1700,1,2018,MR(M),W2,329,49350,-5083.127526385601,69.22,1
6145601070,850000,1960,1,1910,NR3,J1,141,21150,-2178.483225593829,69.22,0
3419600206,672500,2260,2,1980,RSL(M),S2,171,25650,-2641.990294869112,69.22,0
4077800448,550000,1870,1,1958,NR2,L3,167,25050,-2580.189352299074,69.22,0
2946200030,569950,1150,1,2022,LR2(M),S2,171,25650,-2641.990294869112,69.22,0
3812400360,589000,1010,1,1967,NR3,S2,171,25650,-2641.990294869112,69.22,0
2708100605,692000,760,1,1952,NR3,J3,89,13350,-1375.0709721833389,69.22,0
7972604345,720000,950,1,1954,NR2,F3,259,38850,-4001.6110314099415,69.22,0
1453600160,836000,1200,1,1939,NR2,L3,167,25050,-2580.189352299074,69.22,1
2921700357,839999,1560,1,2022,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
5583200425,580000,640,1,1919,NR3,R3,178,26700,-2750.1419443666778,69.22,0
8068000355,550000,970,1,1940,NR2,S3,189,28350,-2920.094536434281,69.22,0
4310702779,528000,850,1,2003,LR3(M),N3,225,33750,-3476.303019564621,69.22,0
2771603750,840000,1300,1,1942,NR3,Q1,107,16050,-1653.175213748509,69.22,0
9528102099,789950,1250,1,2023,LR2(M1),U1,230,34500,-3553.554197777168,69.22,1
5694501093,697000,1090,1,2023,LR2(M),B3,118,17700,-1823.1278058161124,69.22,1
7129303730,618000,1570,1,1957,NR3,S3,189,28350,-2920.094536434281,69.22,1
2921700282,799900,1600,1,2021,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
6384100030,810000,1280,1,2023,LR2(M),J1,141,21150,-2178.483225593829,69.22,0
1711900075,594000,1540,1,1983,NR3,R1,217,32550,-3352.7011344245457,69.22,0
5292200066,799900,1160,1,2023,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
5292200064,728900,1210,1,2023,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
4144300095,725000,3560,2,1905,NR2,S3,189,28350,-2920.094536434281,69.22,0
2976800505,400000,1270,1,1954,NR2,S3,189,28350,-2920.094536434281,69.22,0
3179100483,757500,1040,1,2003,LR1(M),U3,190,28500,-2935.544772076791,69.22,0
5694001004,836000,1240,1,2022,LR2(M),B2,126,18900,-1946.729690956188,69.22,1
1175000595,765000,1360,1,2007,LR3(M),B1,211,31650,-3259.999720569489,69.22,0
6145602540,640000,850,1,1940,NR3,N3,225,33750,-3476.303019564621,69.22,1
3298700050,542200,750,1,1942,NR3,F3,259,38850,-4001.6110314099415,69.22,0
3491300026,787000,1640,1,2018,NC255(M),J2,90,13500,-1390.5212078258485,69.22,1
2112700275,832000,2210,1,2007,NR3,F3,259,38850,-4001.6110314099415,69.22,0
9267200206,689000,1150,1,2006,LR3(M),N3,225,33750,-3476.303019564621,69.22,1
3300700910,798000,1490,1,2023,NC3P55(M),J1,141,21150,-2178.483225593829,69.22,1
6620400680,559000,1100,1,1942,R12,99,1,150,-15.450235642509426,69.22,1
7548800037,669000,1080,1,2023,LR3(M),R1,217,32550,-3352.7011344245457,69.22,0
3300700911,798000,1490,1,2023,NC3P55(M),J1,141,21150,-2178.483225593829,69.22,1
7950302123,550000,990,1,2007,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
